Ref.No,X8,X9,X10,X11,X12,X13,X14,X15
6036,-1,-1,-1,-1,2270,1703,-15,30943
22854,0,0,0,0,166,1484,2526,3452
23497,-2,-2,-2,-2,-30,2200,5643,2285
6686,0,0,0,0,140888,143746,55506,56741
10778,-1,-1,-1,-1,386,733,739,1939
18418,-1,0,0,0,9787,-1256,65064,66102
12483,-1,-1,-1,-1,390,390,390,390
540,2,2,2,2,92638,90905,95768,97004
2537,0,0,0,0,200593,206178,208601,213025
3230,0,0,0,0,107599,109902,112635,114472
2420,0,0,0,0,108639,85818,90069,85008
12990,-2,-2,-2,-2,14891,-709,-1813,-2011
17264,0,0,0,0,43071,47338,51424,45121
3304,0,0,0,0,84672,86821,88892,90944
13011,2,0,-1,2,1396,1653,392,502
12588,2,0,0,2,6743,9060,8768,9465
3625,-1,-1,-1,-1,31386,31394,1369,15010
9334,-1,0,0,0,31989,35554,85376,88585
2611,0,0,0,0,66623,61474,57160,58794
3758,-2,-2,-2,-2,-200,-200,-200,-200
9082,0,0,0,2,120290,116082,118405,99081
18846,0,0,0,2,85492,83567,78276,78971
12343,0,-2,-2,-2,3278,4000,0,0
9072,0,0,0,0,222134,223345,225258,189500
8621,0,0,0,0,230738,232382,234254,211309
20316,-1,-1,-1,0,11589,28910,34731,18845
20832,-2,-2,-2,-2,390,1780,120,0
15563,0,0,0,0,98615,102085,102762,104865
13010,-2,-2,-2,-2,115672,109892,67912,50994
14087,0,0,3,2,6551,8482,10184,12408
1019,-1,-1,-1,-1,-55,-55,3545,1338
6970,-2,-2,-1,-1,0,0,0,0
17757,2,7,7,7,2400,2400,2400,2400
5285,4,4,3,2,600,600,600,600
14627,-1,-1,-1,-1,650,264,264,264
7762,-1,-1,-1,-1,7521,4023,5878,6452
8702,-1,0,0,-1,0,1321,35028,35028
21167,2,0,0,-1,125086,121521,67164,54078
9009,-2,-1,-1,-2,19924,16297,4593,2512
13435,0,0,0,0,36201,25510,11402,8464
13815,-1,0,0,-2,-5,3584,2280,2280
19164,2,0,0,0,255751,275156,260963,261263
16853,0,0,0,0,30209,31193,31440,38001
16374,0,0,0,0,66749,67942,67908,63990
18036,0,0,0,-1,106989,98751,32099,18811
10096,2,2,-1,2,8009,10181,10064,150
13843,0,0,0,0,237510,241605,240337,242803
6785,2,-1,-1,-1,1331,1326,652,326
4215,0,0,0,0,73064,70373,71730,73208
9231,-2,-2,-2,-2,0,0,0,0
22596,2,-1,-1,-1,0,2353,2135,3305
16091,-1,-1,-1,-1,776,776,1172,380
7447,0,0,0,0,88185,91748,94242,88828
7571,0,0,0,0,50708,44610,44043,28557
9629,-2,-2,-1,2,0,0,0,0
22309,0,0,0,0,14248,15703,17140,18127
16060,0,0,0,0,63354,65299,67087,27121
22971,0,0,0,0,25084,20685,30688,23674
7890,2,0,0,0,21670,24401,23716,24124
13263,0,2,2,2,25618,26701,30421,29633
21197,0,0,0,0,170413,166858,170323,172136
17210,-1,-1,-1,-1,2780,1950,7956,499
16208,0,0,0,0,78083,79829,80896,53052
14670,0,0,0,0,46914,47918,47620,48571
8482,-1,-1,-1,-1,833,323,1083,2134
8224,2,2,2,0,30562,29809,28920,29887
273,-2,-2,-2,-2,0,0,0,0
5935,0,0,0,2,82683,83075,75735,62511
20983,0,0,-1,-1,48491,55637,60163,0
1658,0,0,0,0,46176,40870,41590,42419
4888,0,0,0,0,51864,53135,53759,56397
7536,2,2,2,2,53016,56532,57502,58460
3059,-1,-1,-1,-1,4719,22449,6640,5410
4724,0,0,-2,-2,8350,4750,5134,245
16823,2,2,2,2,9599,9296,11813,11327
15580,-1,-1,0,-1,326,827,289,44517
8990,0,0,-1,0,149092,153941,157358,3561
19928,-1,-1,2,-1,0,1380,0,404
20553,-2,-2,-2,-2,2626,15912,1677,315
5772,-2,-2,-2,-2,15876,4347,0,2208
13182,0,0,0,0,18757,19419,19341,12459
17389,0,2,2,2,72181,73086,78411,79725
7123,0,0,0,0,185204,180455,131386,131879
9849,0,0,0,0,131519,127055,122368,108543
10231,2,2,2,2,131877,135309,131671,138771
1158,-2,-2,-2,-2,0,0,0,0
11010,-1,-1,-1,-1,873,7233,2701,1900
22254,-2,-2,-2,-2,0,0,0,0
11885,0,0,0,0,74831,78082,80333,82497
2717,0,0,0,0,42105,35575,32772,29766
18870,2,2,0,0,4917,4693,6945,6651
17111,0,0,0,0,15248,16255,17282,18293
4890,0,0,0,0,67864,59165,29314,28844
8649,0,0,0,0,121744,121125,122498,123916
5779,0,0,0,0,54920,39886,40056,39996
20430,0,0,0,0,8837,7554,8287,9580
19339,-2,-2,-2,-2,198540,0,0,0
11728,0,0,0,0,131724,130186,124530,115800
13120,0,0,0,0,23331,12125,13903,13858
4651,-1,-1,-1,-1,1504,1027,2172,836
18945,0,2,0,0,18660,27871,55277,38259
23524,-1,-1,-1,-1,0,0,224,4034
1352,-1,-1,-1,-1,7791,5851,430,2041
13680,2,2,2,2,37788,39366,41531,42048
9338,0,0,0,0,18193,19241,19346,15754
9994,-1,-1,-1,-1,7778,3157,5456,0
16505,0,0,0,-1,8525,5141,5239,7911
4911,-1,0,-1,-1,493,240,823,683
13702,0,0,0,0,93863,93893,90837,85520
10748,0,0,0,0,172772,152397,110375,84373
19575,0,0,0,0,93359,95376,98954,101512
19413,0,3,2,2,30641,33787,42025,41067
15052,0,0,0,0,74416,75891,77516,79088
15445,0,0,-2,-2,49631,49641,50355,0
11031,2,2,0,0,17196,20609,20654,19118
10858,-1,-1,0,0,2566,4658,197,10767
19776,0,2,2,0,5174,6184,8383,8394
1700,-1,-1,0,-1,2166,2894,8903,12445
21991,0,0,0,0,50029,48347,49268,50437
21371,-1,-1,-1,0,6854,560,10600,0
19361,2,-1,-1,-1,3223,3176,220,632
14276,0,0,0,0,431195,440304,341673,76519
15630,-1,-2,-2,-1,314,8000,0,0
6770,0,0,0,0,45575,43303,27113,19582
5834,2,0,0,2,27330,28090,28827,27299
19749,0,0,0,0,431557,743970,423621,385873
4663,0,0,0,0,26956,27596,28192,28356
9187,-1,-1,-1,-1,1131,291,291,291
9449,0,0,0,0,78028,79347,76022,58897
15886,0,0,0,0,10243,9920,8894,8136
16298,0,0,0,0,7109,7963,9152,10282
13520,0,0,0,-1,43981,33439,24926,10681
16392,-1,-1,-1,-1,3359,4060,-200,2000
16202,0,0,0,0,398711,407664,186081,189987
16632,2,0,0,0,29147,30268,29505,29916
15482,-2,-2,-2,-2,22109,10876,10268,5872
10807,-2,-2,-2,-2,5012,1200,0,1159
3638,0,0,0,0,17179,17815,9519,10469
5155,-1,-1,-1,-1,8059,11622,16379,9795
20116,-2,-1,-1,-1,8909,3173,13947,7676
18913,-1,-1,-1,0,269,4160,3590,274
12073,0,0,2,0,117492,104895,58743,60469
19858,0,0,0,0,250475,244597,241509,275045
8976,0,-1,-1,0,10083,11211,13669,316
13074,-2,-2,-2,-1,168318,127111,74197,-19
15048,0,0,0,0,15109,16117,17217,18005
10734,0,0,0,0,66916,63746,58216,57112
15573,-1,-1,-1,-1,757,757,3257,757
15841,-2,-2,-2,-2,5146,15381,0,0
17134,0,0,0,0,16004,15450,16892,17396
1291,-2,-1,0,0,6733,0,0,19132
16768,0,-1,-1,-1,23704,21774,21818,1261
13479,2,2,2,2,14870,16327,16762,17182
6765,-2,-2,-2,-2,4225,20000,11556,0
2920,0,0,0,0,354304,303188,153179,156229
9105,-1,0,0,-1,1358,2586,11101,21101
4714,2,2,2,2,11394,14367,13844,14614
21300,0,0,0,-1,278127,42518,31900,21342
1232,0,0,0,0,18314,16088,17806,15498
21149,0,0,0,0,136032,139118,134651,135350
14828,-1,0,0,0,60380,58567,79527,18950
18564,0,0,0,0,116744,94894,97589,78487
14639,-2,-2,-2,-2,0,0,0,0
18893,2,2,2,2,171468,167214,180484,176111
5288,0,0,0,0,79761,79515,80592,86216
23293,0,2,2,2,61785,63150,68125,66432
19557,2,0,0,2,15361,18274,17697,18416
13648,-1,-1,-1,-1,330,165,165,0
684,0,0,0,0,106468,108955,112374,54762
22997,-2,-2,-2,-2,4419,2584,4524,3518
23991,0,0,0,0,59487,59199,59326,58938
16568,0,0,2,0,71795,62067,60949,71829
20378,0,0,0,0,8999,9042,10038,9784
12542,0,0,0,0,324016,294976,297386,243558
10488,0,0,0,0,170440,170060,115372,211577
720,0,0,0,0,45174,41885,42832,23799
2184,-1,-2,-2,-2,2070,7620,0,0
18444,2,0,0,0,84098,83160,81265,83012
7343,-1,-1,-1,-1,3680,0,543,780
7270,-1,0,-1,-1,8606,3856,12996,8788
20571,0,-1,0,0,1847,3614,3252,42058
12443,-1,-1,-1,-1,2362,575,360,964
1834,0,0,2,0,58819,59810,56566,30627
13545,-2,-2,-1,0,0,0,0,0
14974,7,7,7,7,2395,2395,2395,2395
14942,0,0,0,0,78353,77726,79151,80249
12574,-2,-1,2,2,32,-358,-748,1690
426,-2,-2,-2,-2,11262,0,0,0
1920,0,-2,-2,-2,2508,3448,-202,-202
13659,-1,-1,-1,-1,6282,5835,912,1688
5033,0,0,0,0,14605,14532,15700,16346
19464,-1,-1,-1,-1,20565,8741,24250,97542
4122,0,0,2,0,43616,44710,45661,50880
13811,2,2,2,2,11084,12605,13102,12595
10386,-1,-1,-2,-2,727,0,419,0
13646,0,0,0,0,143345,134344,116691,116220
16217,0,0,0,0,17019,7412,45137,41168
11609,0,0,2,0,24621,23948,24751,26493
16077,0,0,0,0,8166,8783,9417,10002
9638,2,0,0,0,5473,7492,4988,11680
17935,0,0,0,0,108434,111178,32220,33247
19818,0,0,0,0,19946,18694,17228,16923
2113,0,0,0,0,35268,34807,31071,30258
2816,0,0,0,0,43342,44441,45390,46310
7490,0,0,0,2,158809,150904,144302,137700
1258,-1,-1,-1,0,950,4369,9673,2861
5695,-2,-1,-1,-2,980,0,650,3446
270,2,0,0,-1,13694,14880,14242,13968
5344,2,0,0,0,10119,10188,9089,9271
15174,2,0,0,2,12936,15904,15364,16798
14612,0,0,0,0,95322,96903,94682,89207
13515,-1,-1,-1,-1,664,0,632,0
23557,0,0,0,-1,229332,161360,117606,18343
20593,0,0,0,0,17831,18139,18777,19662
20799,0,0,-1,-1,6930,6399,4634,5388
17667,0,0,0,0,227271,211597,99865,77754
11931,0,0,0,-2,7691,8107,8036,8099
19728,0,0,0,0,97288,98068,98098,97055
1856,-1,-1,-2,-2,8727,2553,147,0
23618,2,2,2,2,15379,17802,19212,18608
6248,-1,-1,-1,-1,0,795,588,1488
8477,0,0,-1,-1,48640,49483,40850,0
23028,-2,-1,-1,-1,6518,14265,9718,11285
14195,0,0,0,0,374245,357516,334316,307974
2936,2,-2,-2,-2,22382,20650,-15000,-15000
14059,0,0,0,0,48885,48793,34440,30889
12818,-1,0,0,-2,4602,18382,15450,1867
23420,0,0,0,0,-1474,137049,145900,146168
1797,0,0,0,0,207982,196055,182099,185925
13056,2,2,2,2,237332,236068,236702,236309
7905,0,0,0,0,58979,64004,65298,65233
14278,2,0,0,0,17624,18342,17750,18102
16051,-1,-2,-2,-2,16611,18540,18204,16132
16253,0,0,0,0,144249,144423,139978,126213
12399,0,0,0,0,77970,70557,71867,72137
13299,-2,-1,-1,-1,92400,0,0,92384
3959,2,2,2,2,35539,38246,37332,39702
14156,-1,-1,-1,-1,780,0,390,390
8295,0,0,0,0,135648,138049,99274,100878
23125,-1,2,-1,-1,3948,5899,4080,1935
3078,-1,-2,-1,-1,3972,783,0,0
7696,-2,-2,-2,-2,13394,17356,6826,36830
17846,0,0,0,0,120479,98341,132260,127335
3596,0,0,0,0,209396,136809,139411,138991
23202,-1,-1,0,0,41305,206028,21153,15631
63,2,2,2,2,24987,24300,26591,25865
3496,0,-1,-1,-1,0,7240,7702,1550
23564,-2,-2,-2,-2,500,0,0,0
19574,0,2,0,0,79812,80717,80366,74782
19023,0,-1,-1,-1,3091,3853,4012,821
21446,0,0,0,0,291861,254619,226755,155527
18115,0,0,0,0,22335,23040,20487,21497
6424,0,0,0,-1,9853,18399,29973,42347
16228,0,0,0,0,32577,29268,26897,23352
6503,-1,-2,-2,-2,14460,738,0,0
14221,2,2,2,2,44689,45669,46621,45573
17338,0,0,0,0,200364,147550,106901,81257
7370,0,0,-2,-2,23607,24921,25775,0
3936,2,2,2,2,114227,115922,117545,114168
10594,0,2,2,2,12761,13481,15322,14779
11352,0,0,0,0,14054,15078,15787,16100
2532,-2,-1,-1,-2,-2,-2,-2,968
16576,0,0,0,0,15221,17847,18483,19079
12909,2,2,2,2,117681,119513,120990,121795
18674,0,0,0,0,28544,28681,23306,16282
15000,0,0,0,0,39103,40142,41462,42130
13090,0,0,0,0,240745,216678,205930,209010
13615,-1,0,-1,0,34244,32193,10803,15133
6453,-1,-1,0,0,7401,4567,6242,24353
837,2,2,2,2,22895,23837,24253,24562
3910,2,-1,2,2,776,1552,776,221876
8479,-1,-1,-1,-1,1303,1303,748,1693
12544,0,0,0,0,77450,78100,76204,66876
1459,-1,-1,-1,-2,595,207,18189,557
18303,0,-1,-1,-1,13979,11243,4396,3120
7785,-1,0,0,-2,780,0,1170,780
7627,0,0,0,0,27559,29866,32233,34450
2928,-1,-1,-1,-1,390,390,390,520
4489,0,2,0,0,50890,59395,73225,56999
11373,0,0,0,0,17576,17632,18385,18657
10976,0,0,0,0,21447,23429,26158,29486
11820,0,0,0,0,183139,179156,170491,158370
160,0,0,0,0,12854,12362,13447,13427
11520,0,0,0,0,6772,7790,8799,8974
20043,-1,-1,-1,-1,20137,3332,3542,6487
6197,2,-1,0,-1,11730,7221,0,3041
4013,-2,-2,-2,-2,3206,2347,3770,3466
1447,-1,-1,-1,-1,0,732,873,148
9671,-2,-1,-1,-1,-1860,-2790,-4650,930
10235,-1,0,-1,-1,1300,628,4050,3050
2096,0,2,0,0,83853,87227,96253,93562
20075,0,0,0,0,129776,126395,129371,132218
14791,0,0,0,0,5855,6874,8037,8253
12534,-1,-1,-1,-2,2405,390,2476,3055
23070,2,2,0,0,8934,5264,6769,2487
18263,2,-1,0,0,1003,1632,629,13371
15394,-2,-2,-2,-2,1186,15523,0,609
342,0,0,-1,0,5916,6172,4123,680
11341,-1,-1,-1,-1,4767,0,451,0
9346,-1,-1,-1,-1,86267,78176,48163,13461
10111,-2,-2,-2,-2,0,0,0,0
14637,-1,-1,-1,-1,1866,5750,200,41467
18195,0,0,0,0,322402,301522,290124,281667
23772,0,0,0,0,37298,19025,12720,14169
14694,0,0,0,0,104660,104108,102066,99186
15116,0,0,0,0,44147,45063,36421,18759
13027,-1,-1,-1,-2,0,1027,1273,174
1809,0,0,0,0,101038,66734,64018,64656
19196,0,0,-1,-1,17626,16789,12946,20650
13738,-1,-1,-1,-1,4926,2847,3351,1961
13207,-1,-1,-1,-1,148,359,397,208
19989,0,2,2,2,34218,35539,38246,37332
14027,0,0,0,0,94451,96041,98301,74624
20746,-1,-1,-1,-1,2782,2975,2230,1390
13063,0,0,0,0,45163,25870,28027,28007
4327,-1,-1,0,0,390,390,390,15080
23367,-2,-2,-2,-2,108,709,11726,2628
2651,-1,-1,-1,0,2000,2210,3000,2000
6532,-1,-1,-2,-1,3498,3260,678,0
2095,0,0,0,0,15077,15534,16540,17267
12145,2,2,2,0,13041,13936,13415,14590
12335,-1,-1,-1,-1,390,390,390,390
11294,0,0,0,0,18653,19844,20908,21560
7577,0,0,0,0,32781,31702,26829,18948
22365,0,0,0,0,75818,76887,78178,79858
17850,0,0,0,0,3210,13852,6482,3246
19013,-1,-1,-1,0,4083,3534,6484,12287
22916,0,0,0,0,205475,206616,212391,208931
15295,-2,-1,-1,-1,21670,-5,-5,1578
10871,2,2,2,2,58024,59300,59831,60554
22123,0,0,0,0,26159,27222,27954,26702
21026,-2,-2,-2,-2,11464,1879,6896,8583
23661,-2,-2,-2,-2,1502,3806,0,4573
19967,-2,-2,-2,-2,2788,25790,3007,4246
11732,0,0,0,0,18321,18446,18285,18235
9049,-2,-2,-2,-2,854,0,0,0
20123,0,0,0,0,199789,203156,201267,182484
7567,0,0,0,2,28522,29906,34057,34611
17236,2,2,2,2,22241,23273,24204,24510
9280,0,0,0,0,-8,37230,10496,3614
5476,0,0,0,0,29676,30707,31721,32350
8064,0,0,0,0,218,7022,9744,89215
23036,0,0,0,-1,64268,45659,18875,7742
3026,-2,-2,-2,-2,0,0,0,0
11606,-1,-1,-1,0,326,326,326,326
21796,0,0,0,0,38152,39214,39981,41312
18956,0,0,0,0,51002,50974,50021,49353
12845,0,0,0,0,182338,123079,124075,99440
20492,0,0,0,0,85993,81682,83467,86076
2150,-1,-1,-1,-1,1960,11055,2269,9818
23880,-2,-2,-2,-2,2807,894,5939,1390
20224,0,0,2,0,38527,37608,39369,43627
22301,-2,-2,-2,-2,1259,5152,4257,-3
8162,2,0,0,-1,1712,2304,978,652
14450,0,0,0,0,104451,105960,100542,103087
5252,0,0,0,0,234447,202747,180566,182604
18931,-1,-1,-1,-1,326,326,326,326
4941,0,0,0,0,20180,21827,20723,19523
21326,0,-1,-1,-1,-6676,5953,2870,390
7337,-1,-1,-1,-1,1582,300,591,441
260,0,0,0,0,210380,213522,201852,169115
22577,-2,-2,-2,-2,2435,0,0,0
16897,-1,-1,-1,-2,0,0,200,1000
10978,0,0,-1,0,49530,18717,3053,3537
11319,2,-1,-1,-1,496,496,-4,400
21570,-1,-1,-1,-1,30077,2809,7541,10661
4430,0,0,2,0,70098,70972,77604,82681
2869,-2,-2,-2,-2,1345,0,0,0
12118,2,0,0,0,48501,51105,39094,19476
2699,0,2,0,0,103226,64671,64293,58024
12826,-1,0,0,-1,380,64,948,632
5276,0,0,0,0,66484,59837,53367,48154
3,0,0,0,0,29239,14027,13559,14331
22781,0,0,0,0,47497,47122,46789,37465
17705,0,0,0,0,9551,12848,15345,19211
2449,0,0,0,0,18157,16520,15709,13209
14045,0,0,2,0,74081,72329,74409,78180
14785,-2,-1,0,0,0,0,0,65696
5058,0,0,0,0,19197,19997,20060,18780
12559,0,0,0,0,85305,86152,56250,57603
1481,0,-1,-1,0,94585,61111,24801,6288
6578,0,0,0,0,120528,100050,102324,104697
13471,-2,-2,-2,-2,0,0,0,0
16921,-1,-1,-1,-1,390,390,390,390
17768,0,0,0,0,188373,281060,261698,265703
11981,-2,-1,2,0,122344,115723,44178,4221
8939,0,0,0,0,3675,4460,5542,15378
16464,2,0,0,2,3914,7419,7156,8492
3365,-1,2,-1,-1,6007,7332,7983,3277
9526,-1,0,-1,0,38052,0,18600,18400
19567,-1,-2,-1,-1,27884,23222,0,0
8238,0,0,2,2,6586,7618,8484,10333
20414,0,0,0,0,29160,30640,23583,24195
12428,-1,-1,-1,-1,11409,1222,3308,481
22610,0,0,0,0,65906,67271,25323,25829
16573,0,0,0,0,72610,72596,74331,75491
11429,0,0,0,0,86598,88304,90648,93164
16278,0,0,0,0,215052,191094,195204,199091
691,0,-1,-1,-1,60015,72227,51364,54340
21442,0,2,2,2,26496,28586,33828,34236
4147,0,0,0,0,47788,45221,46830,48429
20014,-1,-1,-1,-1,3931,2570,27036,1559
3578,2,2,2,-1,550,1974,1250,1400
7966,-1,0,0,0,53119,48994,17285,12448
20966,0,0,0,0,76412,80024,83952,87147
17733,2,0,0,0,46554,50774,49551,22673
13081,0,0,0,0,18205,22876,26930,29530
19682,0,0,0,0,102801,104907,108107,96213
20157,0,0,0,0,87105,82772,75928,66245
2529,-2,-2,-2,-2,0,0,0,0
8418,0,0,0,0,35289,27678,13800,10238
11962,-1,-1,-1,-1,29365,94120,36511,18323
3815,-2,-1,0,0,249,0,0,685
23366,0,0,0,0,166473,167864,140466,142417
18301,0,0,0,0,15979,17705,19107,20281
5043,0,0,0,0,24885,26250,26955,27647
8400,-2,-2,-2,-2,0,0,0,1012
3469,-2,-2,-2,-2,0,0,0,0
20506,0,0,0,0,45622,47061,48264,27806
17116,-1,-1,-1,-1,10401,18480,330,330
20652,5,4,3,2,25147,28747,28029,27120
347,-1,0,0,0,1370,4192,4159,3542
21743,2,0,0,2,16505,18817,18227,19632
249,0,0,2,0,46140,45781,48139,51137
17337,0,0,0,0,6447,14383,15576,16524
4333,2,2,2,2,37672,40743,41226,40263
9487,0,0,-1,-1,15179,4981,19194,4389
956,0,0,2,2,117126,11222,15513,18087
16827,0,2,0,0,12129,12919,14810,15267
21917,2,-1,-1,-2,1090,490,0,878
17218,0,0,0,0,15513,17908,18652,19156
6999,0,-1,-1,-1,30262,37068,14271,9884
5364,-1,-1,-1,-1,7593,8660,0,30498
17211,-1,-1,-1,-1,8926,700,610,5130
13113,0,0,0,0,183653,167157,144218,137975
7584,0,0,0,0,133641,136663,137110,139761
14708,2,2,0,0,21996,21356,23496,22820
18041,-1,-1,0,0,2840,2522,5500,21709
3671,-2,-2,-2,-2,0,0,0,0
2791,0,-1,-1,-1,48119,48318,21750,4387
21409,0,0,0,0,53748,41668,29306,27800
23092,0,0,0,0,377249,382116,391305,195642
13040,0,0,0,0,182501,187796,190227,127436
21072,-1,-1,0,-1,62896,16480,27050,29103
16996,3,2,0,0,15947,15410,14881,14124
23228,0,0,0,-2,44115,44619,38604,33570
9952,-1,-1,-1,-2,1481,11884,-27,5443
15254,0,0,0,0,34607,43623,46667,31931
15810,0,0,0,0,62204,65280,56504,53528
5940,-1,-1,0,0,-137,41873,11047,9258
4586,-2,-2,-2,-2,0,0,0,0
9252,0,0,0,0,30559,26457,27469,28013
3855,-1,0,-1,-1,2015,1403,2684,1149
2620,-2,-1,-1,-1,0,0,0,11068
6641,0,0,0,0,130705,132472,129576,129829
5336,-1,-1,-1,-1,19926,21658,3445,99
5818,0,0,0,0,21593,14021,10084,89223
11833,0,0,0,0,54797,56909,57466,58609
7483,0,0,0,0,28995,30131,31610,37209
548,-2,-2,-2,-2,0,0,0,0
16312,0,0,0,0,41629,42626,45666,84725
13034,-1,-1,-1,-1,3231,12513,-628,4940
17590,-1,-1,-2,-2,632,337,670,0
16634,2,0,0,0,19775,21679,18566,19918
22027,0,0,0,0,46948,46351,33227,33732
17274,2,0,0,0,17930,20305,19308,20296
1917,0,-2,-2,-2,5660,1150,0,0
7398,-2,-2,-2,-2,0,0,0,0
17447,2,2,2,2,28264,28703,26622,24022
5618,-1,-1,-1,-1,35131,6559,836,836
7624,2,2,2,2,11729,12236,17994,17412
12197,2,2,2,2,17936,17368,16792,18013
7944,0,0,0,0,30226,31237,13511,13781
14196,-2,-2,-2,-2,740,740,740,740
8084,-1,-1,0,-1,16783,4861,2267,1350
5244,0,0,0,0,53690,54374,47762,44487
3434,0,0,0,0,14677,16625,17924,18674
13348,0,0,0,0,18669,19304,19905,20302
14792,-2,-2,-2,-1,103,-677,-677,-1067
6472,-1,-1,-1,-1,77461,68781,58436,9536
3960,-1,-1,-1,-1,780,390,380,390
12931,2,2,2,2,29595,31798,32979,32152
10174,-1,-1,-1,-1,2505,4070,3307,0
16747,0,-1,-1,-1,48252,39451,20027,15000
7425,-2,-2,-2,-2,0,0,0,0
19155,0,0,-1,0,53327,52513,43726,22738
18018,0,0,0,0,48060,48923,48924,33778
18223,0,0,0,0,111664,113884,116545,120396
6161,-2,-2,-2,-2,0,0,0,0
7753,2,0,0,0,149229,138487,127516,124530
2158,0,0,0,0,128166,102808,94484,95087
18528,2,0,0,0,37423,40742,38582,39478
7978,0,0,0,0,66738,68601,65615,66429
9744,0,0,0,0,273,8327,9379,9566
15447,0,0,0,0,30465,27943,14588,30158
9100,0,0,0,0,95549,98909,81181,48194
13300,0,0,0,0,27306,28312,29327,27836
6684,2,0,0,2,4711,9617,9307,9665
15107,-1,-1,-1,-1,3455,11997,5874,416
5874,0,0,0,-1,418,1470,2418,2009
21669,0,0,0,0,34106,33045,32318,30171
3729,0,0,0,2,112597,107799,108464,110737
11679,0,0,0,0,108028,104626,101376,80840
19127,0,0,0,0,66087,67510,69007,61845
21702,0,0,2,2,19112,20115,20837,22986
8534,-1,0,0,0,100,980,28798,29398
19411,-2,-2,-2,-1,8526,10892,9218,9834
22216,-1,-1,-1,-1,7448,2089,174,640
17759,-2,-2,-2,-2,0,0,0,0
4774,0,0,0,0,27963,28715,29381,29140
5400,0,-2,-2,-2,2229,15985,0,0
9385,3,2,0,0,9526,9240,8950,8660
2316,0,0,0,-2,17541,19021,7861,7691
1007,-1,-2,-2,-1,1371,4068,0,0
11485,2,2,2,2,25487,26513,27026,27871
15798,0,0,0,0,48227,48273,42670,49263
11366,-1,-1,0,-1,7261,32333,12610,7850
19497,-2,-1,-1,-1,0,0,0,12200
23131,0,0,0,0,102122,96193,82342,81967
724,-1,-1,-1,-1,9192,13920,4022,316
9684,0,0,0,0,430990,436979,329814,289341
1498,0,2,0,0,59955,61252,65399,63800
11043,0,0,0,0,106203,108327,106142,102449
10392,0,0,0,2,78639,80188,80711,59119
19401,-1,-1,-1,-1,252,-1624,2072,1752
7938,-1,-1,-1,-2,18836,5312,740,10
19970,-1,-1,-1,0,11942,3236,7241,6800
18346,-1,0,-1,-1,18479,2005,7839,5386
9088,-1,-1,-1,-1,0,396,396,396
11084,-2,-2,-2,-2,0,0,0,0
11062,0,0,0,0,31218,32321,41713,42233
14077,0,0,0,0,110686,103869,90809,67313
22573,-1,-1,-2,-2,4498,-2,760,0
17871,0,0,0,0,1474,2641,3745,4642
16055,-2,-1,-1,-1,77765,1443,41071,58995
3183,-1,-1,0,0,2522,1173,-88,2912
5012,-2,-2,-2,-1,4378,-324,-324,-324
22989,0,0,0,0,237066,171440,177859,159518
23504,0,0,0,0,324160,295866,226752,222278
7759,0,0,0,0,203689,204943,172926,104747
4895,-1,-2,-2,-1,0,199,0,0
9469,-1,-1,-1,-1,935,1418,-2,120
791,2,0,0,0,25382,26480,25761,25964
19948,-1,-1,-1,0,31023,30390,390,390
15051,-1,-1,-1,-1,8027,7121,10292,3141
12900,-1,-1,-2,-2,8483,9526,33788,-18
4445,6,5,4,3,110072,108478,105931,104554
8795,-1,0,0,-2,700,2122,1897,1190
8121,0,-2,-2,-1,30045,30000,0,0
5741,-1,-1,-1,-1,16953,15884,11153,3889
8913,0,0,0,0,1181,1394,1413,1382
8504,-1,0,0,-1,3678,1829,10002,13476
5031,-1,-1,-1,-1,11640,12831,11520,12486
2866,0,0,0,0,70730,58103,68197,50756
23969,2,2,2,0,63119,61304,54675,52206
8393,0,0,0,-1,264,286,550,286
9948,0,0,0,0,123154,126078,78070,50730
22525,0,0,0,0,39468,33983,35042,35699
16564,0,0,0,0,46806,46176,47151,47251
16305,2,0,0,2,31087,29545,26270,24966
22738,-2,-1,-1,0,0,0,0,200
5499,0,2,2,2,131027,135519,147692,149166
13632,0,0,0,0,60839,59316,59707,18490
19580,-1,-1,0,-1,899,1000,1685,3207
10642,0,0,0,0,31543,31641,32286,32692
12582,0,0,0,0,40892,42416,43367,44344
16265,2,0,0,0,56922,60047,56884,57717
21798,-1,-1,-1,-1,2298,1490,1669,142
5602,0,0,0,2,14320,15383,16318,17048
23539,-2,-1,-1,-1,2200,0,0,124832
4875,-1,-1,0,0,815,815,815,910
15803,0,0,0,0,177646,94299,96389,97571
19573,-2,-2,-2,-2,1330,950,1330,950
9157,0,0,0,0,46202,47359,48316,28220
23507,-2,-2,-2,-2,18480,3958,-86,-86
16361,-2,-2,-2,-2,0,0,0,0
15154,0,-2,-1,-1,8730,4388,0,0
17828,0,0,0,0,42407,13244,48845,43129
10259,-1,-1,-1,-1,6000,6000,6228,6000
5914,0,0,0,0,94347,96358,99230,98285
20026,0,0,0,0,2429,3878,4957,6209
7204,0,0,0,0,47721,48993,50280,18762
7058,0,0,0,0,35564,25173,10633,7217
6279,2,2,2,0,9777,10140,9360,9833
8642,3,2,0,0,18679,20380,19753,19160
1766,0,0,0,0,23447,24563,25650,26222
14839,-1,-1,-1,-1,696,-4,1878,407
9883,-1,2,0,0,30950,33087,42935,28346
