Ref.No,X16,X17,X18,X19,X20,X21,X22,X23
14981,30525,29793,1800,150,2250,1000,0,700
2358,48977,48459,2007,2007,1370,1407,1359,1381
22361,0,0,2813,12937,50500,0,0,0
8135,10208,10100,2200,568,0,516,400,300
19160,0,0,0,0,0,0,0,0
2607,5000,0,2336,0,0,5000,0,0
5041,652,326,2038,311,1000,0,0,326
9003,22646,23764,1800,1500,1500,1500,1500,1500
14548,2241,2241,1237,4482,0,2241,2241,2241
6116,22659,22707,21817,1120,13434,22772,22820,8050
23101,11381,9508,5548,2154,583,11381,190,74
10234,18592,14976,3012,5000,2000,5000,5000,3000
10531,0,0,398,0,0,0,0,0
5328,42416,43707,2000,2000,2000,2000,2000,2000
12310,19486,19785,1313,1308,684,707,848,790
21419,28921,29506,0,3300,0,2400,1200,1300
21728,144060,132326,10000,10000,10000,10000,10000,10000
3688,12686,12980,1211,1202,452,460,504,394
16770,0,0,1626,1000,0,0,0,0
8346,23874,23293,1500,1356,900,1000,1100,664
2961,7997,462,3000,1200,9,500,462,1500
2843,13763,13989,1500,2000,0,1500,600,0
3678,390,390,390,390,390,390,390,780
11929,0,0,0,0,0,0,0,0
2076,2202,150,0,376,0,2202,0,819
4108,207180,211614,6820,8500,7020,15000,8000,0
8634,4051,418,422,0,2325,4063,419,969
1348,334558,341439,18000,20000,12000,13000,13022,13016
10344,1129,7592,187,7898,1842,1129,7592,0
7134,32096,30563,20007,3014,1309,5009,2008,4622
11208,22400,3605,10000,1400,2500,0,3605,0
22057,19659,19915,0,1609,2000,1000,715,883
20824,27510,27176,2682,2563,1568,970,1000,2000
11675,52454,12314,10033,5010,5,45000,8000,35660
11413,29531,29901,1820,1730,1154,1034,1212,1054
13201,920,0,0,0,150,920,0,17386
17817,18145,17495,1781,3264,1400,3000,350,133
5356,53838,54609,2800,3000,2800,2100,2123,2100
18416,31156,30954,1841,2243,1467,1076,1096,1494
734,632,0,316,0,316,632,0,316
14527,19299,9346,4600,1429,600,600,1000,1000
7658,0,0,5621,1000,132,0,0,0
16962,267083,272706,9000,10842,10928,9700,10000,10125
3380,1968,1272,4534,14697,0,2141,1272,24078
22334,10018,6213,1281,1093,1000,5014,2000,1000
6606,49028,49561,2500,2000,2000,2001,2014,1605
20303,439,1085,236,0,2194,441,1085,858
20958,46898,150,0,13500,0,0,0,0
17429,85892,87996,2980,4012,3885,3158,4704,3218
7990,100,9330,0,0,5436,100,9330,0
18311,14590,-70,2495,100,0,14663,0,14121
11751,19845,19911,2329,2353,39886,704,730,656
8018,200720,212403,18150,7200,7500,0,15079,8000
746,29949,34434,2000,2000,2000,5000,5000,5000
16645,325,325,325,325,325,325,325,325
7807,10708,20148,1902,1200,30,1031,20201,605
8351,6988,7489,1279,1083,500,1000,1000,142
15879,43421,44267,3000,2470,2228,1516,2000,1556
23269,0,0,0,1100,0,0,0,0
15491,4733,1099,1161,2717,0,4733,1099,0
13917,247613,246330,10800,9110,10000,9200,9000,15000
21949,99,569,99,99,398,99,569,751
4461,3902,468,1173,1000,8294,3902,468,291
21787,15359,10846,8030,8030,19069,5359,377,5877
11804,33780,47367,0,1798,1426,1450,40000,711
17109,20032,11144,10000,3000,4000,5000,3000,6000
3247,0,0,0,0,0,0,0,0
10439,0,0,0,0,0,0,0,0
23369,0,29961,3274,6129,0,0,29961,6216
17655,9439,11378,10839,10000,3500,0,5000,5000
23495,0,0,1900,0,0,0,0,0
21650,50007,51202,3931,2885,2212,1789,2000,2000
901,0,0,2500,0,0,0,0,0
22804,60607,67976,3603,5705,3003,10607,7976,5412
17763,74328,66806,3,6103,3220,3028,5052,15000
2149,28224,28968,1580,1500,1100,3000,1200,1100
14132,27579,29085,3000,4000,2000,2000,2000,2000
4306,90,90,0,210,0,90,0,0
6679,19195,19580,1293,1304,668,843,853,790
3622,54773,51616,2017,1900,1900,1925,1845,1886
8988,135837,143319,12644,4926,0,5122,10349,0
9149,5073,4843,1800,500,1000,0,0,800
16170,6211,6342,1074,1092,1101,222,231,231
6963,0,390,770,590,1400,0,390,390
17532,0,0,176,1247,0,0,0,1768
3220,48300,57497,3500,3000,5000,6000,10000,0
18839,178832,182860,17100,0,8000,7000,7000,6000
7151,1950,1099,784,1854,396,1950,1099,2040
18767,20,0,0,233,0,20,0,0
6656,6276,16871,11155,4024,754,7030,17050,6063
12567,5198,5198,2000,1000,2200,0,0,0
10016,4878,1477,5964,6588,24677,4896,1477,4303
2066,2541,15452,3056,3324,1278,2003,15000,13004
11253,95922,99324,4002,5107,3600,3500,5000,3000
19642,142135,152135,20000,9500,4180,0,10000,5000
8427,9657,9927,2644,1153,489,351,431,198
8548,98487,77783,4379,3670,4000,4000,3000,3000
22608,81360,66864,17843,8315,6839,3000,2348,2401
19919,2000,5910,100957,5800,371718,2180,5910,6000
931,53835,56728,2500,4000,4000,3835,3805,3000
9764,64174,51204,60000,20000,20248,45000,40000,54600
14529,91639,93991,3507,3201,3200,3500,4000,3704
5753,9369,10165,1299,1500,1000,1000,1500,1000
2851,764,0,15900,1678,0,764,0,1321
22935,3900,4167,1672,3677,18346,3900,4167,399
10320,155644,159135,8000,8065,7000,10000,10000,10000
15736,7689,15529,0,2310,1900,400,8000,1000
7493,16109,16427,1246,1258,564,585,586,608
12668,7300,6583,4519,9098,3085,7300,6583,5060
1367,200,0,2101,577,0,200,0,664
5802,24332,23896,10023,10000,5000,15000,15000,5000
21453,16564,16944,1282,1625,1209,1000,570,411
23895,273709,273139,11000,11100,12000,11000,10200,10500
16389,10418,8590,2287,0,18692,1000,172,4801
7899,33870,34537,0,4514,0,1378,1382,1427
12083,928,0,4562,0,2547,0,0,0
17015,28391,27801,2000,2000,2000,3700,0,1500
5399,14852,14464,2000,0,700,1200,0,1365
16829,107996,109230,5400,5505,5505,4000,4500,5000
3721,0,650,0,0,0,0,650,0
15092,135626,134864,6000,6000,8000,4918,5000,3300
16799,10000,9900,0,0,0,302,0,0
764,0,0,0,3509,3113,0,0,0
1519,273095,278260,16500,15000,20000,10000,9701,0
5601,70388,76743,2500,2404,3000,2800,7700,0
7254,18344,19618,4570,0,0,2000,2000,341
9284,238775,238202,9000,0,18000,9000,8600,0
16579,30257,30779,0,5000,1500,1200,1300,0
12208,4918,5300,3706,7523,2168,5300,3000,0
15863,84532,80828,2700,8000,4304,3000,0,3000
4377,0,0,0,0,0,0,0,0
8773,225044,222356,0,0,0,0,0,6000
3509,1814,0,1303,3,5387,1814,0,0
21607,11325,9814,2303,2252,2498,372,500,365
17298,87491,80156,5000,5000,5000,2000,8500,3000
8538,8743,8949,0,1200,500,500,500,500
10557,26141,26852,1500,1500,1000,1100,1300,710
16949,15915,390,1809,2030,1476,833,390,390
10101,1420,2705,2219,4734,0,1420,2705,3275
10854,79914,81514,3451,6275,0,2898,2926,6210
21022,2458,1880,1742,3267,800,2458,1880,2414
7459,914,0,0,3237,2760,914,0,0
19825,19320,19861,0,1000,9000,1000,1000,400
11617,28840,5450,900,3974,0,600,0,0
19883,2894,210,0,0,0,2894,210,2595
12129,18504,19197,2056,1300,669,671,1000,684
1445,33011,32194,0,1500,1064,4000,0,0
20291,0,318,1091,1000,0,0,318,0
21706,46774,48300,3000,0,4400,2000,3000,4000
15750,736,1423,1472,0,736,736,1423,831
13243,36000,25167,3600,3000,4710,1500,1000,1000
16130,11184,10133,1281,1214,1155,375,364,354
7951,75603,77807,3919,3010,3000,6000,3500,3000
16793,23289,22779,2000,5500,0,0,0,3400
12410,32413,12092,3806,526,36374,32413,12092,13743
13043,5468,0,7900,4157,0,5468,0,330
19332,0,1000,1501,1000,7200,0,1000,2017
23428,14245,0,0,3027,6223,0,0,0
22660,178671,178869,10011,6200,5874,10000,6054,7108
20505,50464,49430,5000,6003,4771,2103,2000,43557
5093,4045,1806,1222,1200,505,502,100,216338
12471,10824,11646,1500,0,1000,2000,1000,1500
4813,34203,34743,1503,1851,4500,0,1250,0
3010,25659,25098,2390,0,859,2097,0,1092
9562,81171,79766,3151,3065,2892,2936,3000,3000
2259,26855,23783,2000,2000,900,2000,10000,5000
19029,214696,219218,8517,7481,8000,7682,7979,13350
8800,15571,17303,2000,2000,2000,4000,2000,3000
13112,78794,80385,1033,1000,0,78794,2900,3000
19943,150,1728,0,0,0,150,1728,0
8193,50533,50758,3318,3463,1600,1770,50000,1753
9612,5489,7740,11511,4670,17480,0,7740,6788
13710,3182,1985,4198,13935,11112,3182,1985,3276
11695,780,390,390,1560,0,0,0,390
18376,31601,32349,3500,0,2709,1600,1400,1300
5210,197,197,1121,195,197,197,197,197
6043,66845,67452,3800,4000,2500,2500,3000,2600
1134,35126,34420,4700,0,2004,3500,0,1000
20685,37302,38546,2000,1800,1600,0,2000,1600
22147,792,1346,1307,747,1707,850,1346,0
19162,0,6054,599,552,6360,0,6054,0
2794,50078,36050,664,65791,2000,2100,2000,0
5787,0,0,0,0,0,0,0,0
14551,7111,7981,2000,2000,2000,1000,2000,0
7282,84615,267596,15633,19725,13091,5066,195829,20225
15071,10025,10400,2000,1400,1162,500,600,0
14030,0,0,0,0,0,0,0,0
4766,66078,64958,55614,47003,30171,40282,115224,12973
3644,2452,2728,15683,1381,3300,2452,2728,0
18850,187267,190249,8031,55015,5327,5505,5525,6039
16866,19880,9110,1702,1422,16281,20062,500,25070
20399,13904,13538,0,0,2000,2000,0,1400
23640,0,0,0,0,0,0,0,0
17973,0,1047,1017,0,0,0,1047,56970
20480,48397,49847,2710,2760,2750,1507,2000,1500
11389,8298,8019,1000,1000,2000,1000,0,1390
6496,0,0,3000,3000,4000,0,0,0
1039,17318,17936,2000,2000,2000,1000,1000,2800
5073,44973,45578,4998,5946,1620,1623,1659,1749
14225,7950,60097,2758,1397,298,7950,60097,1200
20117,122332,120270,5900,5800,6000,11600,0,9400
23526,18009,16595,0,3200,0,765,700,774
8368,127495,119304,7000,5000,5000,6000,6000,5300
13355,75564,79941,4500,3137,2700,3000,6000,3500
19313,-2113,-2113,0,0,0,0,0,423
11005,52486,48483,2971,2168,1686,1878,1611,1334
16293,0,0,1600,0,0,0,0,292
10123,-220,390,1500,2000,170,0,1000,3309
15990,50011,49701,2300,2809,2104,1708,1768,1807
19674,20166,19930,3000,2000,3005,700,1000,1000
20083,51049,47079,4000,2500,55000,1115,1000,0
766,3488,1116,1117,4560,91,69,1116,2115
18829,162035,165522,5500,5700,5800,5900,6100,6100
3594,62856,66897,4000,2400,3000,3000,5100,0
5085,136247,134089,0,10707,5014,5091,4608,42
14899,0,0,0,0,0,0,0,0
22400,0,0,0,0,0,0,0,0
15522,0,598,0,1300,0,0,598,1352
12624,0,0,0,0,0,0,0,4634
983,21462,27911,81690,18225,27365,21570,28050,17397
16094,196976,196579,8100,7000,8400,7000,7500,7500
6883,155934,159332,5400,5500,5700,6000,6000,6000
8951,52550,43538,13113,12110,15044,32244,40218,112406
10253,1782,3106,744,19640,13242,1782,3106,0
23111,208257,206609,13294,12131,8543,10185,8290,7500
15939,3637,4814,8000,2000,1000,1000,2000,1000
1344,8562,8058,10758,2679,502,224,513,9
23498,206081,163130,13206,36000,30000,30000,30000,104000
11273,19600,20000,0,0,0,0,400,0
3011,92491,94369,4000,7500,0,3000,5000,5000
19621,40000,0,2011,2000,1000,800,0,0
10783,26876,28351,5300,0,1100,1000,2300,0
3489,24169,23782,2013,1440,800,1800,108,1130
14808,27307,24449,0,4,1020,1110,989,982
12759,0,4532,14700,438,2575,0,4532,3566
9610,18814,19500,0,1300,810,700,1000,900
23005,873,1110,1861,0,3362,873,1110,4688
2077,0,378,678,0,780,0,378,0
9814,30503,28518,1607,1385,971,1018,984,810
388,72870,75018,3500,4330,3500,3500,3500,5100
12040,10102,10534,1151,1161,354,367,600,600
8831,1573,390,2330,1473,390,1573,0,780
8212,125810,182122,60081,84908,121081,80000,85000,8000
14541,23216,14371,3000,2000,3000,6000,2340,111
13855,0,0,0,0,0,0,0,0
2973,-20,9881,7324,5683,20,0,9901,121971
7048,0,0,2500,0,0,0,0,0
2521,139905,142833,6900,7200,5450,5265,5443,5350
1303,25842,25996,4210,0,1500,1090,2000,2000
21235,56688,58272,2000,3500,3000,2500,2500,2500
17100,21193,21484,1609,1362,1302,866,742,1000
1528,19030,15119,1700,1500,700,1000,1000,1000
23355,158839,148035,6100,6000,7100,5100,5200,4900
5229,23942,34183,3479,3479,12610,15000,14184,16826
5087,4670,6124,6174,3160,5020,1670,6124,1600
10926,0,0,0,0,0,0,0,76873
3580,9730,9974,2609,0,830,0,400,500
3137,12249,19910,2700,4150,1500,577,8000,300
11953,4963,10222,10720,3014,1027,2022,10017,2030
4341,351089,358401,16001,13150,13000,13150,13300,13000
18372,61645,64189,66470,2451,2543,5000,4189,10000
6318,55398,56698,4606,6815,1800,2000,2000,2000
8304,25731,21430,2500,21000,2000,687,1500,2000
12463,121092,117320,8000,8000,5000,5000,4500,5000
8203,106519,109109,5100,4000,3500,4200,4500,3500
6513,0,0,0,0,0,0,0,0
5973,49685,46684,3515,2627,1697,2000,1700,3000
9580,16110,17832,2800,4000,0,2000,2000,1000
16984,17326,17748,1400,1300,2800,619,700,1000
8260,12037,10000,2351,1237,422,528,2000,5000
6863,120350,124190,6000,5700,5000,4600,6000,3500
8597,5150,5138,0,11500,5200,5150,5138,81438
14843,780,0,0,0,0,0,0,0
5730,21436,25325,1700,4000,0,1000,5000,3000
15771,27208,27234,1500,1445,1425,1000,1000,2000
4987,0,197,0,9576,29,0,197,568
9057,420,1572,1074,1002,711,420,1572,0
4403,23660,12053,2680,1420,15,42,2476,0
18492,167201,161327,7200,7500,6000,10000,7000,16000
16124,0,0,0,0,0,0,0,0
2085,46511,47583,6000,5000,2697,2000,2012,1172
21498,30113,29644,0,2536,13,1199,1058,1073
770,0,0,4266,1667,2473,0,0,0
11846,0,2706,0,3054,2189,0,2706,0
1762,1000,0,0,0,0,1000,0,0
411,32349,32965,0,2709,1600,1400,1300,1200
23923,0,0,2007,5000,0,0,0,0
12903,17236,1238,2592,12,38525,0,1238,0
16822,15,684,7426,3306,4301,15,684,2713
1249,90418,88898,10000,10000,17500,7000,25000,33600
2230,0,0,6439,29271,0,0,0,2730
10676,14657,15013,1300,1300,600,532,600,494
9007,148754,150746,6600,5300,5600,5500,5700,5500
17894,60326,63339,3449,2798,54271,7000,4000,6000
12429,363,1112,5249,1667,9839,363,1112,1981
6537,17789,18003,2477,2409,769,792,659,631
7559,107072,115264,10000,10000,10000,20000,10000,0
10992,978,0,1716,0,0,978,0,0
11601,1719,413,386,12884,251,39,414,6556
19158,28071,28611,5000,5000,1300,5000,6000,5000
8778,19147,19056,2000,3000,3000,2000,2000,3668
13856,74429,60783,2015,2200,39000,2500,2400,2250
22170,8345,19030,1263,2700,0,1000,11000,707
5366,16233,14952,1968,1843,434,5000,582,679
10285,68604,53333,5068,5000,2000,3000,3000,1000
20447,24817,25338,0,0,1405,886,919,1104
14011,-300,-300,1263,0,1680,0,0,1442
10132,137911,119343,20031,20029,20058,20127,10000,10027
16210,20139,19434,1289,2859,0,1044,0,528
1146,138523,141618,10400,0,4500,5000,5000,5000
10616,92269,100973,73022,10000,10009,8000,10000,10029
5319,7952,10794,8874,3567,1556,7952,4000,2000
8161,12676,14463,2000,3000,0,2000,3000,4000
23566,15648,15255,2000,1300,1600,2500,0,1000
4316,3403,3748,2600,1500,1500,1000,402,0
19581,23958,10825,15571,21488,9312,23958,10825,10773
10497,420016,426622,17400,16672,14088,14500,14700,14671
12066,5009,3035,5182,9,2998,5034,3050,2965
19071,17950,18363,2519,3643,2500,1000,689,1000
19170,476,1075,476,476,476,476,1075,876
6407,3603,926,2106,9951,3633,3603,926,7199
579,6987,6980,1300,1100,1000,500,500,1000
2788,0,2902,0,1672,836,0,2902,836
1422,41352,11032,6000,3500,20000,2000,1500,8000
14598,60533,61823,4000,3000,4500,3000,2300,6500
8014,16265,16706,1500,1300,1000,1000,711,1000
5448,192800,178318,1000,194043,6530,7000,7000,10000
2398,29766,29665,2000,1500,1050,1100,1100,1200
2862,1121,500,11526,1282,0,1121,500,0
18170,25212,28147,0,4000,0,1500,3500,2600
10105,19699,20091,1303,1314,691,713,718,742
9050,21293,17544,1700,1174,1007,1013,1018,264
21775,8200,11876,19214,0,1000,0,5000,5400
14460,87287,81423,5509,7124,2866,4033,5954,3120
5493,2165,0,0,355,2835,335,335,335
15153,27278,27851,0,2006,2000,1100,1137,1300
2991,33736,33042,0,1831,3000,1182,0,1228
7594,152765,152680,8870,7578,5700,5882,5799,5888
11149,-71,8929,2151,3600,20044,65,9000,5203
6498,92391,93119,15000,6000,6000,4000,4000,3300
15348,22032,20710,2200,2100,8000,800,1000,1000
1237,1975,50514,4146,1200,0,0,49800,0
4658,46535,47351,2850,3160,1740,1748,1650,3530
12161,1414,1398,1000,0,1420,400,400,0
17959,78769,82478,10000,10000,15000,25000,5000,5000
21395,22658,18503,2000,1703,1406,721,645,658
23251,32834,29116,2800,2200,1500,1200,1100,1200
22583,5587,28210,8455,18145,3019,5587,28210,2706
18472,1092,1681,9048,4040,0,1092,1681,0
9396,0,0,1000,0,20500,0,0,0
9342,40009,40893,3400,2310,1600,1600,1700,2000
13391,17598,17472,2017,5,1000,5000,1000,603
12761,40009,43685,4500,0,4000,0,5000,0
18225,184690,188813,7700,8000,7600,6700,7100,6900
4998,66771,65495,4543,5000,4500,3100,3000,1300
13996,-42,1058,101,0,0,0,1100,1100
7794,40505,41471,3001,3000,3000,3000,1637,2928
7018,13529,10387,1694,1368,547,504,347,6000
16543,4500,4282,900,0,1000,0,0,433
6917,10017,9705,2500,0,1400,1100,0,500
3980,188632,190948,8900,7200,6800,7100,7200,6500
19650,123040,129098,10800,4000,7000,0,8200,1500
6348,92447,95925,0,0,17000,0,5015,4293
11639,0,0,1000,1002,23,0,0,0
3817,29818,24416,3000,1700,2600,0,10000,6000
15574,263528,258973,9166,9001,9061,19155,1,9858
341,92,0,92,92,0,92,0,1883
6815,49449,38047,2600,2100,2000,2000,1500,1000
390,0,291,291,582,0,0,130291,651
6357,14685,14016,15387,1500,2000,1000,2000,2000
13323,0,0,0,0,0,0,0,0
10519,55442,55936,5800,4648,2000,2889,2700,94000
18763,0,0,3000,0,0,0,0,84363
13321,36748,36827,1810,2500,2000,2000,1465,2000
5769,1183,3287,4929,2064,4365,1183,3287,2810
5711,32583,31309,14163,20000,3000,3000,31749,0
1185,324749,327929,16088,13039,11127,11017,11110,11113
20874,62846,42634,5000,5700,2000,3000,2000,1000
18108,16437,-2474,40146,23040,63,104,23,50212
5453,2689,0,2242,6745,2500,2689,0,0
17503,174127,176335,7500,7000,7189,6000,5100,10000
14915,200,200,0,0,0,0,0,0
132,360,1737,2622,3301,0,360,1737,924
15723,99071,98928,8754,10866,5592,2212,2565,2156
20031,5816,7809,2880,0,9470,5834,7809,2886
2426,20329,20853,3000,0,3000,0,1000,400
2432,-1285,1601,4000,0,1580,1580,3202,0
23723,0,0,0,0,0,0,0,0
23590,79684,78656,3360,92532,2859,2638,3000,2584
9308,19509,18900,1500,1500,780,2600,0,900
13649,80747,51689,8354,5501,4293,2079,1892,20012
21138,2696,6147,5585,2015,15854,2709,6178,16961
9351,3378,3770,25772,1500,13983,3378,2000,9353
8063,0,0,1000,0,0,0,0,0
10724,74397,77055,3840,7527,77166,3397,4055,2266
1378,1654,6186,294,6636,3559,1659,6215,325
6392,4550,1264,0,0,3155,4550,1264,813
14327,3586,2345,0,3600,800,5228,2345,9139
911,90942,88813,8300,2400,1000,4000,3600,4000
14340,290,106,250,79,0,290,106,66
910,54456,46153,27465,50154,39105,54456,46153,40000
311,5103,2077,1000,1354,5322,6,2386,9085
10168,264,264,0,264,264,264,264,1056
15718,8650,17650,8117,2200,3772,8650,10000,4646
9054,390,390,0,390,390,390,390,390
11893,503,503,3993,503,0,0,0,1200
10462,10243,9927,200,0,0,11000,10000,11000
4413,95794,89345,5000,5900,4000,3000,5000,3000
11452,35551,34420,0,2000,1300,7000,0,0
10529,28205,30388,0,2033,1119,985,2000,4000
1754,27660,27059,24511,6000,17000,1984,1100,1600
22441,0,0,23,3,0,2000,0,150
7109,0,150,0,0,0,0,150,310
15493,63110,40376,4000,3200,2606,2431,1779,1000
23210,918,-164,2928,0,0,920,0,0
678,152574,156323,52129,30000,6000,6000,7000,10000
13623,29412,29798,3007,3015,5000,2000,3000,3000
3004,43443,44476,1669,1684,1600,2000,1753,1696
16849,20000,0,1291,1478,1200,400,0,0
13981,418,1840,1166,398,0,418,1840,0
20139,0,13295,8830,7570,1576,0,13295,38090
9788,79230,81278,4000,0,3500,5500,3500,0
11821,5920,2798,5234,0,8000,1500,2798,2600
10828,0,1886,0,2649,1210,0,1886,491
20576,52055,68567,20000,14000,10000,12000,30000,13000
15770,0,0,0,0,0,0,0,0
10083,4030,9097,0,2467,200,6000,6000,6000
5202,213408,222681,10034,5600,10753,100000,12823,8910
14018,30149,29375,4000,0,3600,0,0,0
12934,29669,24892,20000,10000,0,0,24892,106941
23235,319,319,319,10567,319,319,319,2420
2598,4664,4833,1240,1220,1000,500,800,1680
23134,118273,114204,10610,10018,10000,5038,5039,5010
3091,18925,19608,1823,1500,1000,1000,1000,1000
3359,78093,67557,4000,4000,8000,6000,0,2500
4241,-95,-2175,5884,5171,4598,0,0,0
7968,14891,3044,3015,5086,5000,3202,5000,694
21127,-2,-2,0,5018,505,0,0,553
1246,9894,20699,100,200,0,9894,20000,4100
10809,22760,700,3609,4615,5256,22760,700,1992
9292,104160,0,2000,1067,0,104160,0,0
9735,0,0,3148,501,0,0,0,0
11666,13227,11202,13805,6797,28314,13291,11258,11912
6308,14329,34193,14877,19608,13280,14329,34193,7880
21314,390,390,390,390,390,390,390,2109
5409,40216,41039,2000,2000,1500,2000,2200,2000
3442,49195,48253,5548,0,5651,1876,0,2000
18389,45018,38086,2523,2155,45088,1722,1523,2000
4369,316,316,709,316,316,316,316,316
553,30399,29977,2500,1500,1100,2000,1500,1017
2609,18804,19316,1300,1277,1800,0,1000,1000
19550,11800,21831,7079,7000,5000,0,11831,13000
4949,2284,490,0,0,495,2290,491,1695
11880,702,4320,1000,9660,6208,702,4320,1650
22474,37128,37348,1562,1832,1600,1000,1000,0
18582,560,-150,1578,646,3689,560,0,1605
708,13549,14673,0,1970,0,1000,1500,0
9524,12197,12994,1145,1200,2000,3000,1000,2000
3444,2305,2733,1242,380,22,2575,3009,6026
6602,82823,52624,1778,1565,212,82902,2008,1177
16463,78671,8730,5000,6000,3000,3000,2000,73000
12262,33341,28413,34813,43856,29682,33341,28413,1351
6748,1193,1914,1054,344,1193,0,3000,0
8554,0,0,0,0,0,0,0,0
23782,18620,19000,1275,1759,1400,0,380,0
11430,0,0,0,0,0,0,0,0
19747,26658,27324,1500,1600,3400,1300,3000,2000
2809,67300,1825,16018,10000,4,333,1831,597
6551,1823,18839,0,0,0,1823,18839,641
5795,37465,36713,2000,2000,2000,3000,0,734
21627,29052,28288,5000,5000,5716,3000,2000,1500
19711,862,287,0,4358,862,0,287,5159
12884,49288,36872,5000,422,2000,2041,2039,751
11758,0,0,0,0,0,0,0,0
23550,28453,29094,2200,1739,9500,1500,1210,1000
17634,0,0,0,0,0,0,0,0
18136,1050,1050,0,0,0,0,0,0
13070,0,0,6122,54832,2351,0,0,0
21927,650,1850,0,0,0,653,1859,1411
23730,15463,15788,1500,1600,1252,553,574,747
16126,19763,19306,0,1620,1350,1600,0,1630
1011,133536,132964,8833,12005,5000,8000,3000,5000
20798,63493,67204,2134,3043,3000,2300,4506,15490
20573,30052,29057,1385,1440,4560,2001,1,1228
6230,880,1287,0,0,550,880,1287,925
20113,219267,225421,11005,12000,12100,12000,10000,10000
8635,396,546,396,396,396,396,546,396
5904,16715,11133,2000,2000,0,1500,0,1000
23685,47536,44749,6141,4474,2647,1367,1322,1500
15490,58016,30900,4200,36444,4360,4,2204,0
14961,75845,25140,2687,2671,3100,3286,1100,1000
17460,13804,11600,1589,2039,13926,1304,0,5355
10689,0,0,0,0,0,0,0,0
22481,4440,96628,3495,8037,4523,4462,96665,6865
19221,25999,26924,5501,22,2000,1000,2000,2039
20703,49743,50824,3860,0,2000,1895,2000,2000
16728,29922,31879,0,2000,2000,3000,2600,0
19303,0,0,2624,1000,0,0,0,0
3401,171018,600,1572,166235,3372,4018,600,600
10300,4350,3180,0,16990,0,4350,3180,780
13060,20000,0,0,0,392,400,0,0
15894,17920,17494,2400,1619,2550,800,0,700
19387,21356,15158,3634,1451,9,1003,905,409
1513,19118,19404,1800,1005,19763,1000,1000,1000
14192,985,370,755,1800,0,985,0,399
9845,6000,0,45135,34539,7000,6000,0,0
452,440982,434715,0,18000,16000,16000,21000,20000
